Transaktionscode,Erstellt,Aktualisiert,Betrag EUR,Währung,DR/CR,Transaktionstyp,Status,E-Mail Gegenpartei,Name Gegenpartei,Konto Gegenpartei,Land,Eltern-TX,Artikelbezeichnung,Betreff,Hinweise,Rechnungsnr.,Rechnungsadresse,Lieferadresse,Zahlungsquelle,IP-Adresse,Umleitungs-URL,is_streaming_payment
NRY6K7AYLPRSJJ8EK,11.09.2023 02:19,11.09.2023 02:19,56.05,EUR,DR,Goods and Services,Completed,daniel16@paypal.com,Daniel Becker,2162259566291987532,ES,PARENT,Headphones,Payment,,,,,Bank Transfer,121.22.30.207,https://shop.example.com,0
YXI1QE4X1UWR6V3CH,19.12.2023 17:04,19.12.2023 17:04,51.8,EUR,CR,Goods and Services,Completed,anna30@amazon.de,Anna Schulz,2065595381779774953,ES,PARENT,Electronics,Order,,,,,PayPal Balance,206.119.114.160,https://shop.example.com,0
KA4E7YCS1KEDJMNNS,16.01.2024 06:52,16.01.2024 06:52,196.79,EUR,CR,Goods and Services,Completed,sarah19@web.de,Sarah Schulz,2133657158171644778,NL,PARENT,,Invoice,,,,,Credit Card,21.230.210.122,https://shop.example.com,0
53QB38YHEDXFE3JWE,16.10.2023 01:58,16.10.2023 01:58,297.11,EUR,CR,Online Transfer,Completed,lea35@gmx.de,Lea Hoffmann,2039634167115031058,DE,PARENT,Online Order,Purchase,,,,,Bank Transfer,3.126.27.64,,0
F52P9I13UYLPEO8L1,07.07.2023 06:42,07.07.2023 06:42,222.22,EUR,DR,Goods and Services,Completed,paul47@gmail.com,Paul Fischer,2119064246469553293,IT,PARENT,Subscription,Purchase,,,,,PayPal Balance,137.71.218.212,https://shop.example.com,0
NTJW3X8GGHTV3SY80,13.08.2023 14:30,13.08.2023 14:30,264.93,EUR,DR,Goods and Services,Completed,lea69@gmail.com,Lea Becker,2185862321199557126,AT,PARENT,Online Order,,,,,,Credit Card,133.8.87.8,,0
M236MKZRRK6UJVBP3,09.05.2023 04:52,09.05.2023 04:52,69.45,EUR,CR,Goods and Services,Completed,mila92@gmx.de,Mila Klein,2002510229863170045,FR,PARENT,Electronics,Invoice,,,,,Credit Card,137.224.131.237,https://shop.example.com,0
V23U65XNUFA4AFM3M,15.06.2024 13:53,15.06.2024 13:53,102.71,EUR,CR,Online Transfer,Completed,daniel47@outlook.com,Daniel Schulz,2125398629428077000,DE,PARENT,Electronics,Payment,,,,,PayPal Balance,194.112.16.147,,0
8M72ZKEOCEC3091KY,15.02.2023 06:23,15.02.2023 06:23,109.07,EUR,DR,Goods and Services,Completed,laura60@outlook.com,Laura Fischer,2077083633262708748,AT,PARENT,Online Order,Payment,,,,,Bank Transfer,143.147.92.40,,0
7LZ6ZMQSEQGDZK0XF,21.01.2024 08:16,21.01.2024 08:16,186.18,EUR,CR,Goods and Services,Completed,lea76@gmx.de,Lea Wolf,2065884212182517356,AT,PARENT,Subscription,Purchase,,,,,PayPal Balance,239.175.72.231,https://shop.example.com,0
Z1JB0OXDFNS88M7Z2,18.07.2024 06:48,18.07.2024 06:48,77.3,EUR,CR,Goods and Services,Completed,lea61@spotify.com,Lea Fischer,2137436282164953857,IT,PARENT,Electronics,Purchase,,,,,Bank Transfer,174.163.87.151,https://shop.example.com,0
WLJ6IW5G2ZSHP0G3M,02.12.2024 06:18,02.12.2024 06:18,253.95,EUR,CR,Online Transfer,Completed,felix63@yahoo.com,Felix Weber,2039762364895930400,FR,PARENT,Online Order,Invoice,,,,,PayPal Balance,126.113.194.43,https://shop.example.com,0
5C6REAGUUCQB39BW4,11.07.2024 06:51,11.07.2024 06:51,361.69,EUR,DR,Mobile Payment-Personal,Completed,lea50@gmx.de,Lea Hoffmann,2030393989883288718,AT,PARENT,Subscription,Invoice,,,,,Credit Card,122.254.50.228,,0
V3ZSOZACFAXR57EV1,21.08.2023 21:13,21.08.2023 21:13,192.96,EUR,DR,Online Transfer,Completed,anna99@amazon.de,Anna Hoffmann,2051877919322020687,AT,PARENT,Electronics,Purchase,,,,,Credit Card,255.165.180.83,https://shop.example.com,0
M2BGA7SCPAV7QA80E,07.11.2024 13:30,07.11.2024 13:30,99.08,EUR,CR,Mobile Payment-Personal,Completed,max42@gmail.com,Max Weber,2006922928646588758,DE,PARENT,Headphones,Payment,,,,,Bank Transfer,132.161.140.109,https://shop.example.com,0
VUDMK3P6OWYEGPMTE,11.05.2024 03:27,11.05.2024 03:27,64.08,EUR,CR,Online Transfer,Completed,sophie42@outlook.com,Sophie Schulz,2088908833968324909,AT,PARENT,Subscription,Order,,,,,Credit Card,142.70.196.170,https://shop.example.com,0
7VHUKP581NJBUYYZU,10.12.2024 05:40,10.12.2024 05:40,51.92,EUR,DR,Mobile Payment-Personal,Completed,max14@spotify.com,Max Hoffmann,2090696148073580580,FR,PARENT,Subscription,Invoice,,,,,Bank Transfer,159.20.246.193,https://shop.example.com,0
WXQWLQB8KH4PJYV97,26.02.2024 21:38,26.02.2024 21:38,15.91,EUR,DR,Mobile Payment-Personal,Completed,lukas55@spotify.com,Lukas Wolf,2071149032284613959,FR,PARENT,,Payment,,,,,Credit Card,4.70.113.1,https://shop.example.com,0
966FB818Y8F881EN6,13.10.2024 01:45,13.10.2024 01:45,111.76,EUR,CR,Goods and Services,Completed,mila66@paypal.com,Mila Fischer,2020857903035422275,AT,PARENT,,Invoice,,,,,PayPal Balance,2.7.142.200,https://shop.example.com,0
G1NAT0A573HXB8B6J,17.06.2023 16:23,17.06.2023 16:23,106.74,EUR,CR,Goods and Services,Completed,paul76@gmail.com,Paul Schulz,2183566020997442814,FR,PARENT,Online Order,Purchase,,,,,Bank Transfer,168.49.33.151,https://shop.example.com,0
2PAJN32IQ920C5RL8,04.10.2024 12:43,04.10.2024 12:43,243.41,EUR,CR,Online Transfer,Completed,lukas57@web.de,Lukas Schulz,2161356940813039344,FR,PARENT,Headphones,Payment,,,,,PayPal Balance,170.187.164.212,,0
Z230JNSPSKTRCGS5W,29.09.2023 13:11,29.09.2023 13:11,81.72,EUR,DR,Mobile Payment-Personal,Completed,lukas56@outlook.com,Lukas Fischer,2174195501492095309,ES,PARENT,Subscription,Payment,,,,,Credit Card,121.45.108.54,,0
4S47EUAQ3H8XAZ8J2,26.10.2023 11:40,26.10.2023 11:40,116.81,EUR,DR,Online Transfer,Completed,paul18@yahoo.com,Paul Weber,2139208814125227694,DE,PARENT,,,,,,,Bank Transfer,213.212.171.69,https://shop.example.com,0
DDY0NXR2YQ373ZN5R,31.08.2024 07:18,31.08.2024 07:18,164.7,EUR,DR,Goods and Services,Completed,mila41@ebay.de,Mila Wolf,2162025468189448758,NL,PARENT,Online Order,,,,,,PayPal Balance,3.129.172.189,,0
NKWSTVS9QKJFPYTYO,11.04.2024 23:42,11.04.2024 23:42,190.74,EUR,CR,Mobile Payment-Personal,Completed,paul43@ebay.de,Paul Weber,2134722681018059504,IT,PARENT,Headphones,Payment,,,,,PayPal Balance,166.135.111.201,,0
VI2DIGTGU6IAC72SY,20.03.2024 14:39,20.03.2024 14:39,224.54,EUR,DR,Goods and Services,Completed,max18@outlook.com,Max Müller,2072516439797941229,ES,PARENT,Electronics,Invoice,,,,,Credit Card,83.88.134.128,https://shop.example.com,0
OQJQ8HCQUTXQ7XL88,01.06.2023 23:00,01.06.2023 23:00,152.92,EUR,DR,Goods and Services,Completed,jonas51@web.de,Jonas Hoffmann,2189381790796376531,AT,PARENT,Subscription,Invoice,,,,,Credit Card,183.207.148.91,,0
8NBEWUD30E47LQZGH,06.11.2024 17:06,06.11.2024 17:06,39.24,EUR,DR,Online Transfer,Completed,sarah9@ebay.de,Sarah Schulz,2124404321024204557,ES,PARENT,Online Order,Purchase,,,,,Bank Transfer,215.30.125.248,https://shop.example.com,0
X743VC2W4054G8QDE,12.05.2023 17:39,12.05.2023 17:39,179.02,EUR,DR,Online Transfer,Completed,lea7@web.de,Lea Wolf,2021684008417926419,ES,PARENT,Headphones,Invoice,,,,,PayPal Balance,163.71.231.91,,0
MOWIHYBFGEEIT8ABR,24.09.2023 07:50,24.09.2023 07:50,76.74,EUR,DR,Goods and Services,Completed,lukas54@ebay.de,Lukas Weber,2018892278158871354,IT,PARENT,Headphones,Payment,,,,,Bank Transfer,229.41.16.37,,0
H57S4X5VQFJK2D6AR,11.12.2024 11:54,11.12.2024 11:54,306.47,EUR,CR,Goods and Services,Completed,felix7@outlook.com,Felix Hoffmann,2195327490067065259,NL,PARENT,Headphones,,,,,,Credit Card,177.62.241.238,https://shop.example.com,0
OPPRILUDQD6OD6IH1,27.09.2024 05:04,27.09.2024 05:04,135.54,EUR,CR,Goods and Services,Completed,mila63@netflix.com,Mila Becker,2076743058073487845,AT,PARENT,Subscription,Payment,,,,,Bank Transfer,182.14.214.36,,0
UPR4TW5S63RH5U3VV,06.01.2024 21:49,06.01.2024 21:49,159.78,EUR,CR,Online Transfer,Completed,sophie27@paypal.com,Sophie Müller,2129681251347369521,DE,PARENT,Online Order,Invoice,,,,,Credit Card,154.29.38.253,https://shop.example.com,0
2D0PY9B7OXYVBZ4GJ,03.11.2024 18:39,03.11.2024 18:39,622.95,EUR,CR,Online Transfer,Completed,laura41@gmail.com,Laura Fischer,2076970673237230190,NL,PARENT,Headphones,Purchase,,,,,Bank Transfer,54.211.42.192,,0
F6PZIFS4S5QTYDVHT,11.01.2023 20:35,11.01.2023 20:35,227.25,EUR,DR,Online Transfer,Completed,lukas89@yahoo.com,Lukas Schmidt,2011382875451683666,DE,PARENT,Electronics,Invoice,,,,,PayPal Balance,151.12.231.16,,0
OTEFX8XIJPHGKNX8Y,23.11.2024 23:57,23.11.2024 23:57,176.7,EUR,DR,Mobile Payment-Personal,Completed,lea83@yahoo.com,Lea Weber,2018751680202865169,NL,PARENT,Subscription,Purchase,,,,,Bank Transfer,192.106.189.52,https://shop.example.com,0
D09OYM3MULOB777IH,10.04.2023 00:14,10.04.2023 00:14,119.54,EUR,DR,Online Transfer,Completed,mila97@gmail.com,Mila Klein,2052555436696027223,ES,PARENT,,Purchase,,,,,Bank Transfer,189.70.133.66,,0
M7W4HXIOBCFPHG4BC,19.04.2024 20:53,19.04.2024 20:53,42.65,EUR,DR,Goods and Services,Completed,anna17@spotify.com,Anna Müller,2051575320871883799,ES,PARENT,Subscription,Purchase,,,,,Credit Card,37.32.5.159,,0
D9Y7U6UA2YY3HBTTH,11.08.2023 13:45,11.08.2023 13:45,112.89,EUR,DR,Goods and Services,Completed,sophie78@netflix.com,Sophie Weber,2143777185967367692,FR,PARENT,Subscription,Order,,,,,Bank Transfer,176.160.7.13,,0
LUPYA8WHOFYM0TMG2,19.09.2024 14:30,19.09.2024 14:30,63.37,EUR,DR,Mobile Payment-Personal,Completed,mila52@outlook.com,Mila Schulz,2164540369617840252,FR,PARENT,Electronics,,,,,,PayPal Balance,97.98.145.193,,0
73VF80JG2YJJ5POBD,23.12.2023 21:02,23.12.2023 21:02,390.85,EUR,DR,Online Transfer,Completed,lea63@spotify.com,Lea Weber,2111353528628255002,DE,PARENT,Subscription,Payment,,,,,Credit Card,13.251.97.223,https://shop.example.com,0
JJ6JAI71YWD8WL2IK,16.11.2024 18:17,16.11.2024 18:17,178.39,EUR,CR,Mobile Payment-Personal,Completed,jonas97@yahoo.com,Jonas Schulz,2161825858739226812,ES,PARENT,,Invoice,,,,,PayPal Balance,179.168.61.223,https://shop.example.com,0
CE37RR8I8TA15F2CH,05.10.2023 14:26,05.10.2023 14:26,299.04,EUR,DR,Goods and Services,Completed,lea75@gmx.de,Lea Schulz,2008958022653930371,DE,PARENT,Electronics,,,,,,Credit Card,40.62.149.26,https://shop.example.com,0
VGGBIT6RBEWV68D1R,12.11.2023 19:29,12.11.2023 19:29,79.75,EUR,DR,Online Transfer,Completed,lea51@netflix.com,Lea Schmidt,2003960641412085358,DE,PARENT,Subscription,Order,,,,,Credit Card,2.177.27.168,https://shop.example.com,0
4TJH56RNCKRPEQW6Y,06.11.2023 13:41,06.11.2023 13:41,67.59,EUR,DR,Online Transfer,Completed,sarah44@yahoo.com,Sarah Schmidt,2038442534325940983,FR,PARENT,Online Order,Purchase,,,,,PayPal Balance,137.248.48.232,https://shop.example.com,0
KZXGHEXANVZGZTE0M,15.01.2023 02:00,15.01.2023 02:00,212.12,EUR,DR,Mobile Payment-Personal,Completed,daniel85@yahoo.com,Daniel Müller,2046167970915205459,NL,PARENT,,Invoice,,,,,PayPal Balance,168.223.11.227,https://shop.example.com,0
80GNYD1OSEP720OEV,19.05.2024 08:50,19.05.2024 08:50,61.07,EUR,CR,Online Transfer,Completed,lea73@gmx.de,Lea Schmidt,2027627077857591659,NL,PARENT,Online Order,,,,,,PayPal Balance,130.102.224.66,,0
DY7MXA8A2CS2CMQ2A,07.09.2023 04:57,07.09.2023 04:57,93.06,EUR,DR,Goods and Services,Completed,lukas22@gmail.com,Lukas Becker,2092207787449647358,AT,PARENT,,Purchase,,,,,Credit Card,75.106.238.126,https://shop.example.com,0
XIAQJKB7IL6D6PQVP,17.12.2024 17:27,17.12.2024 17:27,403.05,EUR,CR,Goods and Services,Completed,lea58@yahoo.com,Lea Becker,2054013863257594847,ES,PARENT,Headphones,,,,,,PayPal Balance,31.217.177.141,,0
A64TCWBBKOCYW34RC,18.08.2023 14:16,18.08.2023 14:16,96.17,EUR,CR,Goods and Services,Completed,jonas97@paypal.com,Jonas Müller,2014130165210465880,IT,PARENT,Online Order,Purchase,,,,,Bank Transfer,70.139.91.241,,0
62JC0VLKY7TXECE98,12.10.2023 08:13,12.10.2023 08:13,33.94,EUR,DR,Online Transfer,Completed,mila52@gmx.de,Mila Wolf,2144071248012962636,IT,PARENT,Headphones,Invoice,,,,,Bank Transfer,119.113.107.231,https://shop.example.com,0
FDPL7R81B5XTJ98KS,12.02.2023 05:11,12.02.2023 05:11,21.63,EUR,CR,Goods and Services,Completed,sophie95@gmx.de,Sophie Weber,2132715337446580603,IT,PARENT,Headphones,,,,,,PayPal Balance,83.221.49.187,https://shop.example.com,0
2MSGQGV8H0Z6WF6B3,25.01.2024 23:20,25.01.2024 23:20,29.68,EUR,CR,Goods and Services,Completed,laura69@spotify.com,Laura Klein,2144988288678663199,FR,PARENT,,Payment,,,,,Credit Card,109.51.183.156,,0
UL12MZVTTXO2FI953,17.07.2023 01:36,17.07.2023 01:36,310.86,EUR,DR,Online Transfer,Completed,daniel35@outlook.com,Daniel Wolf,2000856901358958332,FR,PARENT,Online Order,,,,,,Credit Card,41.15.219.27,https://shop.example.com,0
NYJYM9OO2TP5HQKJN,17.01.2024 06:41,17.01.2024 06:41,84.07,EUR,CR,Online Transfer,Completed,lea15@gmail.com,Lea Fischer,2188043013569623476,NL,PARENT,Online Order,Order,,,,,PayPal Balance,70.224.75.240,https://shop.example.com,0
RK1CTZGWKIDNFE9O1,21.01.2024 21:36,21.01.2024 21:36,610.48,EUR,CR,Goods and Services,Completed,anna74@ebay.de,Anna Schmidt,2072540476790434526,IT,PARENT,,Purchase,,,,,Bank Transfer,74.46.151.153,,0
TR1UEIAQ3J9X2HK5G,09.11.2023 06:05,09.11.2023 06:05,364.43,EUR,CR,Online Transfer,Completed,mila42@yahoo.com,Mila Weber,2097884284864999942,FR,PARENT,,,,,,,Credit Card,44.67.84.190,https://shop.example.com,0
0TY97L09W7WAP0O0N,01.01.2024 12:52,01.01.2024 12:52,466.37,EUR,DR,Goods and Services,Completed,anna18@paypal.com,Anna Müller,2174995016420959657,DE,PARENT,Subscription,Invoice,,,,,PayPal Balance,205.220.204.17,https://shop.example.com,0
DUD6LE9CB61G9F7WO,23.04.2023 21:45,23.04.2023 21:45,269.53,EUR,CR,Online Transfer,Completed,mila55@amazon.de,Mila Müller,2038526099907221643,DE,PARENT,Subscription,Payment,,,,,PayPal Balance,16.142.101.228,https://shop.example.com,0
VW8SJBCCD4EOXIRI4,03.11.2024 23:20,03.11.2024 23:20,204.37,EUR,DR,Online Transfer,Completed,sarah5@outlook.com,Sarah Schulz,2102023417566413632,ES,PARENT,Electronics,,,,,,Bank Transfer,44.133.181.238,,0
ZVGIMRUXVT3OPQZDN,16.11.2024 06:29,16.11.2024 06:29,65.42,EUR,CR,Online Transfer,Completed,sarah85@gmail.com,Sarah Hoffmann,2078569956764108949,IT,PARENT,Online Order,Payment,,,,,Credit Card,138.27.82.2,,0
1WW8PAWHLQ7AR42DD,07.02.2023 00:22,07.02.2023 00:22,132.99,EUR,DR,Mobile Payment-Personal,Completed,lea56@gmail.com,Lea Müller,2112242640055495432,AT,PARENT,,Purchase,,,,,Credit Card,36.98.80.215,,0
M2WLNM2XQQ0VBQ677,17.05.2024 18:44,17.05.2024 18:44,218.96,EUR,DR,Goods and Services,Completed,anna36@yahoo.com,Anna Schulz,2140034046686651155,NL,PARENT,Headphones,,,,,,Credit Card,208.192.205.187,https://shop.example.com,0
P24BX2144VWGJY4P5,26.04.2024 23:48,26.04.2024 23:48,258.33,EUR,CR,Mobile Payment-Personal,Completed,sarah22@spotify.com,Sarah Weber,2179905647852818583,FR,PARENT,,Purchase,,,,,Bank Transfer,66.174.224.150,,0
CJDUCEFUL6HZMZH75,09.05.2024 07:33,09.05.2024 07:33,46.76,EUR,DR,Goods and Services,Completed,laura86@yahoo.com,Laura Müller,2071382492633317224,NL,PARENT,Electronics,Order,,,,,PayPal Balance,158.73.107.19,https://shop.example.com,0
OIJOCVSGFGNMV3XYB,28.03.2023 17:27,28.03.2023 17:27,114.32,EUR,CR,Goods and Services,Completed,sarah35@amazon.de,Sarah Wolf,2019010730475629627,FR,PARENT,Online Order,Order,,,,,PayPal Balance,206.227.207.99,https://shop.example.com,0
XIX5BGAVHI6T0YCU7,28.06.2024 05:55,28.06.2024 05:55,124.98,EUR,DR,Goods and Services,Completed,lea8@netflix.com,Lea Fischer,2143732048702942898,FR,PARENT,Headphones,,,,,,Bank Transfer,117.62.219.107,https://shop.example.com,0
J8DL4JM0D6FWUNIBW,26.04.2024 19:08,26.04.2024 19:08,121.15,EUR,CR,Online Transfer,Completed,mila39@gmail.com,Mila Wolf,2199209697934320086,AT,PARENT,Headphones,Invoice,,,,,PayPal Balance,168.243.225.22,https://shop.example.com,0
ANAE2APZL90K3RF76,04.05.2024 20:40,04.05.2024 20:40,53.06,EUR,DR,Online Transfer,Completed,paul41@gmx.de,Paul Schmidt,2082332774837325878,ES,PARENT,Headphones,Payment,,,,,PayPal Balance,189.254.66.170,https://shop.example.com,0
37MYF01NWQ1FTTT1V,15.02.2024 12:11,15.02.2024 12:11,431.12,EUR,CR,Goods and Services,Completed,sarah75@yahoo.com,Sarah Becker,2193084642494796558,IT,PARENT,,Purchase,,,,,Credit Card,245.246.77.213,,0
L3XKKJLIVBCNKF54S,08.04.2023 21:29,08.04.2023 21:29,111.28,EUR,DR,Online Transfer,Completed,anna80@gmail.com,Anna Wolf,2105341926446791026,NL,PARENT,,Purchase,,,,,Bank Transfer,127.228.3.202,https://shop.example.com,0
N70W1PFXMBESB2LCR,19.05.2024 20:17,19.05.2024 20:17,56.76,EUR,CR,Online Transfer,Completed,laura88@web.de,Laura Becker,2183097117972284827,FR,PARENT,Headphones,Purchase,,,,,PayPal Balance,70.180.218.109,https://shop.example.com,0
W20NJR4RKGS75511R,10.03.2024 02:23,10.03.2024 02:23,438.05,EUR,DR,Goods and Services,Completed,lea85@netflix.com,Lea Schmidt,2026030018322828334,NL,PARENT,Electronics,,,,,,Credit Card,14.109.233.227,https://shop.example.com,0
CPUUKBI7IJXM5LZE6,18.04.2024 11:06,18.04.2024 11:06,364.66,EUR,CR,Goods and Services,Completed,felix15@outlook.com,Felix Schmidt,2169194800086597131,NL,PARENT,Electronics,Payment,,,,,Bank Transfer,252.49.48.34,https://shop.example.com,0
8XPU46U15UTSU3W90,11.08.2024 11:59,11.08.2024 11:59,148.42,EUR,CR,Goods and Services,Completed,sophie51@gmail.com,Sophie Schmidt,2122456821508596360,AT,PARENT,Online Order,Order,,,,,PayPal Balance,89.42.127.161,https://shop.example.com,0
JI7EKVZARHDVUSPQY,21.05.2024 03:33,21.05.2024 03:33,90.76,EUR,CR,Online Transfer,Completed,sarah24@spotify.com,Sarah Fischer,2151080391673650863,NL,PARENT,Headphones,Payment,,,,,Credit Card,89.58.208.100,https://shop.example.com,0
RNWK1S2AKA9B4FHHE,22.05.2024 05:53,22.05.2024 05:53,27.14,EUR,CR,Goods and Services,Completed,jonas25@gmx.de,Jonas Weber,2128115299778979788,NL,PARENT,Online Order,Purchase,,,,,Credit Card,253.98.53.192,,0
84TYP3ZUS98XUHXXC,18.06.2023 20:15,18.06.2023 20:15,193.72,EUR,CR,Goods and Services,Completed,jonas11@yahoo.com,Jonas Fischer,2189039137645985535,AT,PARENT,Online Order,Order,,,,,Credit Card,196.21.120.125,,0
RSXF8LSMG9RBGXK93,26.07.2024 16:52,26.07.2024 16:52,85.54,EUR,DR,Goods and Services,Completed,max50@yahoo.com,Max Fischer,2063038185742622598,NL,PARENT,,Purchase,,,,,Credit Card,177.51.171.191,https://shop.example.com,0
QDWB32INSTQCZ1LK4,14.10.2024 18:12,14.10.2024 18:12,130.51,EUR,DR,Mobile Payment-Personal,Completed,lea17@gmail.com,Lea Weber,2156166324264159544,ES,PARENT,Subscription,Payment,,,,,PayPal Balance,129.92.41.205,,0
QRJDOD4P4E6FE81DU,18.04.2023 12:47,18.04.2023 12:47,412.9,EUR,DR,Goods and Services,Completed,felix1@spotify.com,Felix Fischer,2077503297561532057,IT,PARENT,Subscription,,,,,,Credit Card,171.209.7.228,,0
Q495C57TPWA05B64Z,07.03.2024 19:31,07.03.2024 19:31,80.31,EUR,DR,Goods and Services,Completed,jonas75@ebay.de,Jonas Hoffmann,2115372582829762325,IT,PARENT,Subscription,Purchase,,,,,Bank Transfer,132.49.37.243,https://shop.example.com,0
UKFQOD1YOZRB7EYB4,02.10.2023 04:29,02.10.2023 04:29,187.84,EUR,CR,Goods and Services,Completed,sarah97@web.de,Sarah Klein,2182705391604964963,IT,PARENT,Headphones,Order,,,,,PayPal Balance,141.241.141.26,,0
9P7HPKJI6NRQDWAO4,13.09.2024 18:03,13.09.2024 18:03,229.14,EUR,DR,Goods and Services,Completed,jonas80@web.de,Jonas Müller,2082722804452500346,AT,PARENT,Electronics,Payment,,,,,Credit Card,105.126.123.9,https://shop.example.com,0
V0M96XR8ZBM8PE4L9,25.07.2024 13:49,25.07.2024 13:49,304.43,EUR,CR,Goods and Services,Completed,lukas10@yahoo.com,Lukas Becker,2169997395301855211,AT,PARENT,,Order,,,,,Bank Transfer,215.226.108.33,https://shop.example.com,0
42N3VQ0BCUC6BHSLO,22.04.2024 08:42,22.04.2024 08:42,123.25,EUR,CR,Goods and Services,Completed,mila73@amazon.de,Mila Schulz,2089071886352015683,IT,PARENT,Subscription,Order,,,,,Bank Transfer,73.63.217.103,,0
8NCHD8MEXWXZMCD6X,03.11.2023 19:22,03.11.2023 19:22,113.38,EUR,CR,Goods and Services,Completed,lea14@ebay.de,Lea Müller,2101852764668513523,ES,PARENT,,Purchase,,,,,Bank Transfer,221.192.4.148,https://shop.example.com,0
0I1ITQPQ4BW34S764,15.10.2024 03:32,15.10.2024 03:32,111.28,EUR,CR,Online Transfer,Completed,paul41@yahoo.com,Paul Hoffmann,2089277160880720166,DE,PARENT,,Order,,,,,Credit Card,55.145.157.210,,0
HIYUHWYQANNS5QMLC,11.10.2023 03:37,11.10.2023 03:37,174.99,EUR,DR,Goods and Services,Completed,felix38@ebay.de,Felix Fischer,2064120301704846600,AT,PARENT,Headphones,,,,,,PayPal Balance,20.209.121.131,https://shop.example.com,0
TEBI7T9P2JMW6I4HA,19.12.2024 09:50,19.12.2024 09:50,354.55,EUR,DR,Goods and Services,Completed,sophie58@yahoo.com,Sophie Becker,2152723026190939823,FR,PARENT,Online Order,,,,,,PayPal Balance,153.224.165.44,https://shop.example.com,0
GOUO8ZD0LQ1MZ9K33,16.04.2024 07:39,16.04.2024 07:39,107.25,EUR,CR,Goods and Services,Completed,laura49@spotify.com,Laura Becker,2040206964067220297,IT,PARENT,Electronics,Order,,,,,Bank Transfer,168.216.243.155,https://shop.example.com,0
RII5CQKP9XCO59AVH,31.05.2023 01:00,31.05.2023 01:00,6.98,EUR,CR,Online Transfer,Completed,max14@gmail.com,Max Schmidt,2019516339950700964,ES,PARENT,Subscription,Payment,,,,,PayPal Balance,67.112.83.180,https://shop.example.com,0
NY41UIW5E1QML5MQT,29.12.2023 02:02,29.12.2023 02:02,247.06,EUR,CR,Mobile Payment-Personal,Completed,mila7@yahoo.com,Mila Klein,2055449318009966074,ES,PARENT,Subscription,Purchase,,,,,Credit Card,2.211.164.52,,0
UQ0R0G6HQHUXKUP5G,21.07.2024 12:25,21.07.2024 12:25,140.37,EUR,CR,Online Transfer,Completed,daniel15@yahoo.com,Daniel Weber,2054536111177405311,DE,PARENT,,Payment,,,,,Credit Card,40.46.186.147,,0
MYJ06MMK4WL656D1B,02.01.2023 10:07,02.01.2023 10:07,194.03,EUR,CR,Mobile Payment-Personal,Completed,anna18@netflix.com,Anna Weber,2115965763455499766,AT,PARENT,Electronics,Invoice,,,,,PayPal Balance,52.232.235.41,https://shop.example.com,0
3TNPP2VPFH22CP4OT,14.01.2023 05:04,14.01.2023 05:04,28.31,EUR,DR,Goods and Services,Completed,lukas79@outlook.com,Lukas Becker,2060622645729099875,NL,PARENT,Electronics,,,,,,Bank Transfer,99.13.176.175,https://shop.example.com,0
VXKQ5HHOI4KBQ08F1,10.06.2024 11:21,10.06.2024 11:21,85.82,EUR,CR,Goods and Services,Completed,felix22@web.de,Felix Weber,2059803403564789694,IT,PARENT,Online Order,,,,,,Bank Transfer,80.156.13.132,,0
4Z4YIDZYNING1FJ4L,12.05.2023 12:23,12.05.2023 12:23,233.34,EUR,DR,Goods and Services,Completed,daniel81@gmail.com,Daniel Becker,2000766852452617278,ES,PARENT,Online Order,Purchase,,,,,Credit Card,85.117.158.234,,0
SSCN9OBXC56KVWPWM,21.04.2023 14:44,21.04.2023 14:44,41.22,EUR,CR,Online Transfer,Completed,lukas46@web.de,Lukas Weber,2109451124298483807,AT,PARENT,Headphones,Order,,,,,Bank Transfer,72.19.247.7,https://shop.example.com,0
6PCGYFHSHJJ4Q2XAQ,16.11.2024 10:00,16.11.2024 10:00,187.54,EUR,CR,Mobile Payment-Personal,Completed,paul41@ebay.de,Paul Becker,2148672047945737098,NL,PARENT,Online Order,Invoice,,,,,PayPal Balance,44.63.170.169,https://shop.example.com,0
